fast_ema,slow_ema,signal_ema,min_days_between_trades,trade_size,final_value,cagr
8,50,14,10,1,1041778.4462890625,0.004103005659382486
8,50,14,10,11,1448045.9091796875,0.03773111526622985
8,50,14,10,21,1652720.8310546875,0.05154754731349254
8,50,14,10,31,1632671.0380859375,0.05026432977821993
8,50,14,10,41,1220026.1796875,0.020094634918141008
8,60,6,2,1,1048150.9604492188,0.004715778738518583
8,60,6,2,11,1514744.0063476562,0.04241663539587792
8,60,6,2,21,1748505.2866210938,0.057490963350981916
8,60,6,2,31,1887491.4770507812,0.06561379622296948
8,60,6,2,41,2092828.6743164062,0.07667974983670978
8,60,6,4,1,1059877.3129882812,0.00583466080887618
8,60,6,4,11,1637683.3041992188,0.0505864464799477
8,60,6,4,21,2041601.2407226562,0.07401371465940199
8,60,6,4,31,2304666.2573242188,0.08711553512764514
8,60,6,4,41,2199303.5922851562,0.08203816949975451
8,60,6,6,1,1048679.2099609375,0.004766423952722532
8,60,6,6,11,1535471.3095703125,0.04383492195413696
8,60,6,6,21,1768055.23046875,0.0586679146988478
8,60,6,6,31,1949235.7119140625,0.06905080510136741
8,60,6,6,41,1987821.4482421875,0.07114926949761302
8,60,6,8,1,1079932.6137695312,0.007722691141874183
8,60,6,8,11,1658385.3256835938,0.051907545340157624
8,60,6,8,21,1881050.9702148438,0.0652494778877577
8,60,6,8,31,1516701.9604492188,0.04255135491328188
8,60,6,8,41,1908582.7622070312,0.06679908032239346
8,60,6,10,1,1077482.0610351562,0.0074936936707596935
8,60,6,10,11,1631429.2456054688,0.05018438759078703
8,60,6,10,21,1811607.1079101562,0.06124829145333299
8,60,6,10,31,1517235.1665039062,0.042588015716875205
8,60,6,10,41,1862859.6342773438,0.06421435677274157
8,60,8,2,1,1012185.1494140625,0.0012123827491408168
8,60,8,2,11,1134036.6435546875,0.012663025221869795
8,60,8,2,21,1255888.1376953125,0.02305542155479956
8,60,8,2,31,1366745.4697265625,0.031749670803294716
8,60,8,2,41,1485050.4599609375,0.040354085476835166
8,60,8,4,1,1015395.3486328125,0.001529600610067794
8,60,8,4,11,1169348.8349609375,0.015774252275622347
8,60,8,4,21,1271462.7548828125,0.024317634575450775
8,60,8,4,31,1435618.0849609375,0.036836658964632285
8,60,8,4,41,1514732.2978515625,0.042415829306666986
8,60,8,6,1,1034659.650390625,0.0034144691654800496
8,60,8,6,11,1381256.154296875,0.03284032512099544
8,60,8,6,21,1694166.525390625,0.05415631849654878
8,60,8,6,31,1752534.2333984375,0.0577344806177591
8,60,8,6,41,1988969.0078125,0.07121111576077355
8,60,8,8,1,1056768.65625,0.005539134578578908
8,60,8,8,11,1606810.1015625,0.04858808198741804
8,60,8,8,21,1840991.2451171875,0.06295789480487213
8,60,8,8,31,1706246.72265625,0.05490588801332952
8,60,8,8,41,1235356.3759765625,0.021369764551836923
8,60,8,10,1,1053389.8032226562,0.005217033335618071
8,60,8,10,11,1500507.1596679688,0.04143231125727742
8,60,8,10,21,1609046.2348632812,0.04873397840766658
8,60,8,10,31,1633537.7514648438,0.05032009328788578
8,60,8,10,41,1773665.8359375,0.05900352300925871
8,60,10,2,1,1015878.8452148438,0.0015772994024523257
8,60,10,2,11,1174667.2973632812,0.01623549593989737
8,60,10,2,21,1294034.5249023438,0.02612244098863381
8,60,10,2,31,1397384.1411132812,0.034040505403662547
8,60,10,2,41,1480392.5756835938,0.040027181060146466
8,60,10,4,1,1014944.3930664062,0.0014850936870356435
8,60,10,4,11,1164388.3237304688,0.015342347117674793
8,60,10,4,21,1263705.2543945312,0.023690693798726237
8,60,10,4,31,1424166.5366210938,0.03600627688183344
8,60,10,4,41,1536636.2875976562,0.04391412429510244
8,60,10,6,1,1026608.8950195312,0.0026306365580475166
8,60,10,6,11,1292697.8452148438,0.02601635427127369
8,60,10,6,21,1526813.2290039062,0.043244592281044936
8,60,10,6,31,1675878.7866210938,0.053012370753940496
8,60,10,6,41,1931849.6215820312,0.06809302952119123
8,60,10,8,1,1052924.3525390625,0.005172589742951983
8,60,10,8,11,1577799.2021484375,0.04667851627102548
8,60,10,8,21,1683494.3212890625,0.05349010157344347
8,60,10,8,31,1578507.892578125,0.046725539102492775
8,60,10,8,41,1432260.677734375,0.03659382395456112
8,60,10,10,1,1046183.951171875,0.004526992119612494
8,60,10,10,11,1394865.32421875,0.03385388924507726
8,60,10,10,21,1526963.376953125,0.043254855386871904
8,60,10,10,31,1544893.0244140625,0.04447392411990769
8,60,10,10,41,1405352.2856445312,0.034628868710113725
8,60,12,2,1,1030042.794921875,0.0029656399393063193
8,60,12,2,11,1330470.744140625,0.028976905812300835
8,60,12,2,21,1598925.126953125,0.04807216483241894
8,60,12,2,31,1684760.33203125,0.053569331211123616
8,60,12,2,41,1891110.095703125,0.06581799901674756
8,60,12,4,1,1045037.697265625,0.004416831342747507
8,60,12,4,11,1478666.611328125,0.039905812568397314
8,60,12,4,21,1696275.876953125,0.05428754848437567
8,60,12,4,31,1828468.58203125,0.06223233631108527
8,60,12,4,41,1792177.0556640625,0.06010406873800034
8,60,12,6,1,1066778.5986328125,0.006487957239070141
8,60,12,6,11,1671602.2177734375,0.052743239621489746
8,60,12,6,21,2017779.5810546875,0.07275339566890704
8,60,12,6,31,2130982.1123046875,0.07862747867468478
8,60,12,6,41,1981756.9716796875,0.07082189768523972
8,60,12,8,1,1070440.2514648438,0.006833037409899045
8,60,12,8,11,1688959.1489257812,0.053831719092500396
8,60,12,8,21,2050915.5405273438,0.07450290468712617
8,60,12,8,31,1528523.5107421875,0.04336144194605551
8,60,12,8,41,1891522.2177734375,0.06584123322712498
8,60,12,10,1,1056366.9506835938,0.005500889144667953
8,60,12,10,11,1541391.9145507812,0.04423688140694204
8,60,12,10,21,1659197.2084960938,0.05195905257202371
8,60,12,10,31,1475181.7592773438,0.03966037135759182
8,60,12,10,41,1248959.9477539062,0.022489407932243077
8,60,14,2,1,1032492.7407226562,0.0032040372174759746
8,60,14,2,11,1357420.1479492188,0.031043245866218427
8,60,14,2,21,1650373.9887695312,0.051398072035393705
8,60,14,2,31,1689738.8139648438,0.0538803764341127
8,60,14,2,41,1897694.5395507812,0.06618866631191422
8,60,14,4,1,1031627.5927734375,0.003119910325515285
8,60,14,4,11,1347903.5205078125,0.030317811596252575
8,60,14,4,21,1524965.1572265625,0.043118196052843505
8,60,14,4,31,1558982.4033203125,0.04542298434866643
8,60,14,4,41,1575936.8095703125,0.04655485264231918
8,60,14,6,1,1061854.2451171875,0.00602219347009858
8,60,14,6,11,1594513.0791015625,0.04778248282430564
8,60,14,6,21,1898281.1318359375,0.06622163199603204
8,60,14,6,31,1779950.373046875,0.05937831116388548
8,60,14,6,41,1883229.767578125,0.06537285078094324
8,60,14,8,1,1060242.8466796875,0.005869359206245983
8,60,14,8,11,1593535.7548828125,0.04771821702534318
8,60,14,8,21,1850270.9482421875,0.0634926977396808
8,60,14,8,31,1466484.6547851562,0.03904554289827167
8,60,14,8,41,1690390.5517578125,0.053921034589506256
8,60,14,10,1,1050969.6962890625,0.004985756000997155
8,60,14,10,11,1517400.3291015625,0.04259936918780571
8,60,14,10,21,1640499.8564453125,0.05076706497282557
8,60,14,10,31,1540785.5244140625,0.04419577652884543
8,60,14,10,41,1231723.431640625,0.021068877661488683
8,70,6,2,1,1053902.1591796875,0.005265935251904885
8,70,6,2,11,1589022.5966796875,0.047420984901182184
8,70,6,2,21,1858040.1689453125,0.06393859608391139
8,70,6,2,31,2159778.3876953125,0.0800768512978518
8,70,6,2,41,2109349.5322265625,0.07752702821703306
8,70,6,4,1,1066304.1625976562,0.006443167629588187
8,70,6,4,11,1708378.6499023438,0.05503767684371419
8,70,6,4,21,2171637.4243164062,0.08066868899462909
8,70,6,4,31,2286563.755859375,0.08625825139109411
8,70,6,4,41,2121477.3642578125,0.07814521571239785
8,70,6,6,1,1041615.9580078125,0.004087336928614516
8,70,6,6,11,1457775.5380859375,0.0384265681059488
8,70,6,6,21,1772506.1640625,0.05893423358897598
8,70,6,6,31,1926148.4619140625,0.06777727121908916
8,70,6,6,41,1973662.0341796875,0.07038351001861809
8,70,6,8,1,1078152.2133789062,0.007556364105216984
8,70,6,8,11,1638800.9213867188,0.0506581499227472
8,70,6,8,21,1840727.8120117188,0.0629426773841717
8,70,6,8,31,1494777.1801757812,0.04103377130490271
8,70,6,8,41,1791142.3662109375,0.06004282398970995
8,70,6,10,1,1103929.8637695312,0.009940788579345217
8,70,6,10,11,1851828.0170898438,0.06358219731827419
8,70,6,10,21,1881157.0366210938,0.06525548680182514
8,70,6,10,31,1962390.5649414062,0.06977039181750677
8,70,6,10,41,1821621.822265625,0.06183374448488066
8,70,8,2,1,1025253.0014648438,0.0024980809271937243
8,70,8,2,11,1277783.0161132812,0.02482588174689626
8,70,8,2,21,1530313.0307617188,0.04348357941892078
8,70,8,2,31,1623334.0590820312,0.049661902102873245
8,70,8,2,41,1684542.1259765625,0.053555679235866904
8,70,8,4,1,1025293.0522460938,0.002501998654921289
8,70,8,4,11,1278223.5747070312,0.024861225093769868
8,70,8,4,21,1531154.0971679688,0.043540939088361874
8,70,8,4,31,1694314.7954101562,0.05416554768584669
8,70,8,4,41,1769541.251953125,0.05875689691331143
8,70,8,6,1,1021213.2001953125,0.0021022022026568887
8,70,8,6,11,1233345.2021484375,0.02120329412226507
8,70,8,6,21,1469110.5712890625,0.03923152309015343
8,70,8,6,31,1519632.77734375,0.0427527212898966
8,70,8,6,41,1705394.6298828125,0.05485317294502412
8,70,8,8,1,1076589.8090820312,0.007410198747470398
8,70,8,8,11,1700506.4526367188,0.054550305036089375
8,70,8,8,21,2015069.6889648438,0.07260917777027953
8,70,8,8,31,1995523.2075195312,0.07156373175451658
8,70,8,8,41,1975539.6059570312,0.0704853353251409
8,70,8,10,1,1079374.35546875,0.007670564589116857
8,70,8,10,11,1665718.92578125,0.05237198051797498
8,70,8,10,21,1596312.841796875,0.04790073692441266
8,70,8,10,31,1549444.060546875,0.044781330492381866
8,70,8,10,41,1829225.0200195312,0.06227629076664898
8,70,10,2,1,1031031.0458984375,0.003061865180635337
8,70,10,2,11,1341341.5048828125,0.029814911948083278
8,70,10,2,21,1612230.7392578125,0.04894143660710615
8,70,10,2,31,1773528.8623046875,0.05899534107355531
8,70,10,2,41,2023054.3017578125,0.07303361217828463
8,70,10,4,1,1020846.8466796875,0.002066231868774304
8,70,10,4,11,1229315.3134765625,0.020868992573769285
8,70,10,4,21,1367261.5556640625,0.03178863927126674
8,70,10,4,31,1561422.2001953125,0.04558654440518173
8,70,10,4,41,1664423.177734375,0.05229005511667428
8,70,10,6,1,1022585.3974609375,0.0022368279392452894
8,70,10,6,11,1248439.3720703125,0.02244676431427539
8,70,10,6,21,1466820.4638671875,0.03906934323734679
8,70,10,6,31,1519910.1123046875,0.04277175791815013
8,70,10,6,41,1636245.927734375,0.050494163337234665
8,70,10,8,1,1078386.80078125,0.007578293660903457
8,70,10,8,11,1753066.57421875,0.05776661862612875
8,70,10,8,21,2030885.7138671875,0.07344844102405923
8,70,10,8,31,1589629.1274414062,0.0474609745729615
8,70,10,8,41,1150127.4057617188,0.014091379547408023
8,70,10,10,1,1037665.0502929688,0.0037056726227064907
8,70,10,10,11,1347188.0102539062,0.030263083490913667
8,70,10,10,21,1341299.2495117188,0.029811666413200433
8,70,10,10,31,1201571.1274414062,0.018540318137531875
8,70,10,10,41,1149194.6557617188,0.014009073200064837
8,70,12,2,1,1034292.994140625,0.003378890504969645
8,70,12,2,11,1377222.935546875,0.03253821836303983
8,70,12,2,21,1720152.876953125,0.055762866395223654
8,70,12,2,31,1791859.15625,0.06008525520434849
8,70,12,2,41,2014126.51171875,0.07255894181874334
8,70,12,4,1,1033261.947265625,0.0032787815175752133
8,70,12,4,11,1365881.419921875,0.03168439872490225
8,70,12,4,21,1578300.009765625,0.04671174768910524
8,70,12,4,31,1658844.392578125,0.05193667211512354
8,70,12,4,41,1805645.6357421875,0.06089840361397769
8,70,12,6,1,1057537.7490234375,0.005612321586690117
8,70,12,6,11,1616167.1806640625,0.049197371532151646
8,70,12,6,21,1915018.2138671875,0.06715839174714722
8,70,12,6,31,2095139.966796875,0.07679864671166414
8,70,12,6,41,1898867.3037109375,0.06625456489709491
8,70,12,8,1,1070489.0961914062,0.006837633432795309
8,70,12,8,11,1775380.0581054688,0.059105871702761714
8,70,12,8,21,1967339.6625976562,0.0700399901460016
8,70,12,8,31,1539672.6274414062,0.044120299587928846
8,70,12,8,41,1796496.5498046875,0.06035940254666672
8,70,12,10,1,1047056.2983398438,0.004610756312569686
8,70,12,10,11,1474352.9516601562,0.03960192090167913
8,70,12,10,21,1644281.9584960938,0.05100916329113625
8,70,12,10,31,1572583.7592773438,0.04633187680106676
8,70,12,10,41,1322751.6997070312,0.028378110043400406
8,70,14,2,1,1022795.2944335938,0.002257406510902893
8,70,14,2,11,1250748.2387695312,0.022635776304765987
8,70,14,2,21,1471253.5249023438,0.03938307593750334
8,70,14,2,31,1511817.5532226562,0.04221498461556683
8,70,14,2,41,1442606.9916992188,0.03734051861449217
8,70,14,4,1,1026459.6469726562,0.002616053405847696
8,70,14,4,11,1291056.1166992188,0.025885921924344135
8,70,14,4,21,1523679.0200195312,0.043030151160063035
8,70,14,4,31,1578213.4077148438,0.04670600183187612
8,70,14,4,41,1692838.1997070312,0.05407360332895017
8,70,14,6,1,1047519.447265625,0.004655203104094285
8,70,14,6,11,1522713.919921875,0.042964039518636366
8,70,14,6,21,1617124.78515625,0.04925954709327418
8,70,14,6,31,1611660.818359375,0.04890433556482132
8,70,14,6,41,1820840.2197265625,0.06178815690673711
8,70,14,8,1,1059484.9448242188,0.0057974031542726845
8,70,14,8,11,1585198.8344726562,0.047168560585184816
8,70,14,8,21,1845869.3666992188,0.06323932979501157
8,70,14,8,31,1719057.2758789062,0.05569557575203765
8,70,14,8,41,1679794.1337890625,0.053258228222366144
8,70,14,10,1,1040484.8471679688,0.003978203014989301
8,70,14,10,11,1420709.8188476562,0.03575444035321973
8,70,14,10,21,1545144.1577148438,0.04449090851644999
8,70,14,10,31,1591571.3500976562,0.047588936507094504
8,70,14,10,41,1603167.1157226562,0.048350003739910274
8,80,6,2,1,1040712.1572265625,0.0040001433310909995
8,80,6,2,11,1447833.7294921875,0.037715902319601424
8,80,6,2,21,1847507.6435546875,0.06333369727881388
8,80,6,2,31,2091573.7255859375,0.07661514359824628
8,80,6,2,41,1848228.66015625,0.06337520517621886
8,80,6,4,1,1051106.2573242188,0.004998819199096172
8,80,6,4,11,1562168.8305664062,0.04563655134186195
8,80,6,4,21,1888256.0415039062,0.06565697080903754
8,80,6,4,31,1862432.533203125,0.06418994480170848
8,80,6,4,41,1912098.4921875,0.06699550942271615
8,80,6,6,1,1040760.4072265625,0.004004799940336978
8,80,6,6,11,1448364.4794921875,0.03775395248496416
8,80,6,6,21,1802218.005859375,0.060696759827979285
8,80,6,6,31,1860496.6376953125,0.06407923090826495
8,80,6,6,41,1910263.6821289062,0.06689303642655342
8,80,6,8,1,1062762.2612304688,0.006108222999682056
8,80,6,8,11,1672739.7563476562,0.052814887130612886
8,80,6,8,21,1976541.1284179688,0.07053961472219838
8,80,6,8,31,2048420.1967773438,0.07437204481842508
8,80,6,8,41,1477082.40625,0.039794300211420275
8,80,6,10,1,1102475.8110351562,0.009807629580216304
8,80,6,10,11,1917908.3041992188,0.06731940107525403
8,80,6,10,21,1934625.0668945312,0.06824644395921631
8,80,6,10,31,1953425.3286132812,0.06928045539275351
8,80,6,10,41,1966708.5703125,0.0700056458498095
8,80,8,2,1,1028136.7993164062,0.0027798197238786404
8,80,8,2,11,1309504.7924804688,0.02734312867089228
8,80,8,2,21,1590872.7856445312,0.04754292828465356
8,80,8,2,31,1861246.6166992188,0.0641221345157108
8,80,8,2,41,2139068.1059570312,0.07903623367335144
8,80,8,4,1,1033654.6494140625,0.003316921334094447
8,80,8,4,11,1370201.1435546875,0.032010348714618386
8,80,8,4,21,1673061.5048828125,0.05283514440552439
8,80,8,4,31,1903586.3955078125,0.06651936486414112
8,80,8,4,41,1841147.6518554688,0.06296692883609967
8,80,8,6,1,1018691.5981445312,0.001854383791175751
8,80,8,6,11,1205607.5795898438,0.018882101840482557
8,80,8,6,21,1358837.4282226562,0.031150890595549763
8,80,8,6,31,1529712.3940429688,0.04344259938366979
8,80,8,6,41,1664308.4858398438,0.052282800803573615
8,80,8,8,1,1059468.85546875,0.005795875110742532
8,80,8,8,11,1614092.638671875,0.04906256140657783
8,80,8,8,21,1776415.158203125,0.059167629936790034
8,80,8,8,31,1869616.6318359375,0.06459990023101159
8,80,8,8,41,2177230.8779296875,0.0809468273373739
8,80,8,10,1,1088389.6538085938,0.008509402920034326
8,80,8,10,11,1777704.3774414062,0.05924450466852793
8,80,8,10,21,1696914.3774414062,0.054327242831943456
8,80,8,10,31,1775561.1030273438,0.05911667590861702
8,80,8,10,41,1615746.1279296875,0.049170022830562043
8,80,10,2,1,1041104.6967773438,0.00403802169921974
8,80,10,2,11,1448250.5102539062,0.037745782938519934
8,80,10,2,21,1735550.0913085938,0.05670448925467686
8,80,10,2,31,1775170.3334960938,0.05909335474142874
8,80,10,2,41,2064767.6977539062,0.0752267392731627
8,80,10,4,1,1046584.34765625,0.004565446642170956
8,80,10,4,11,1499417.015625,0.0413565935815412
8,80,10,4,21,1766883.126953125,0.05859768224024786
8,80,10,4,31,1959889.994140625,0.06963394235745035
8,80,10,4,41,1878092.6157226562,0.0650817570920521
8,80,10,6,1,1024199.4467773438,0.0023949737544499694
8,80,10,6,11,1266193.9145507812,0.023892197210926724
8,80,10,6,21,1500715.4995117188,0.041446776195039
8,80,10,6,31,1537659.1411132812,0.043983619601725144
8,80,10,6,41,1644503.3237304688,0.0510233176991417
8,80,10,8,1,1058607.84765625,0.0057140727176892
8,80,10,8,11,1575550.765625,0.0465292027108386
8,80,10,8,21,1624557.7392578125,0.04974103199680835
8,80,10,8,31,1744419.8623046875,0.057243516276045625
8,80,10,8,41,1437779.341796875,0.0369927083902164
8,80,10,10,1,1035460.0493164062,0.003492096845279846
8,80,10,10,11,1346037.9624023438,0.030175063541102887
8,80,10,10,21,1326936.2954101562,0.028703114230420157
8,80,10,10,31,1089472.0698242188,0.008609696671445288
8,80,10,10,41,1189879.0278320312,0.017544433937384474
8,80,12,2,1,1019941.2915039062,0.0019772702738749537
8,80,12,2,11,1219354.2065429688,0.020038412530829053
8,80,12,2,21,1418767.1215820312,0.03561266448467859
8,80,12,2,31,1618180.0366210938,0.04932802433555428
8,80,12,2,41,1708869.1596679688,0.05506797762176707
8,80,12,4,1,1050964.2973632812,0.004985239517480755
8,80,12,4,11,1573440.9624023438,0.04638892097656355
8,80,12,4,21,1880267.3872070312,0.06520507659770503
8,80,12,4,31,2013461.0668945312,0.07252348584317403
8,80,12,4,41,1915433.345703125,0.06718153253000603
8,80,12,6,1,1059551.447265625,0.00580371882434938
8,80,12,6,11,1585930.361328125,0.04721689443081778
8,80,12,6,21,1844385.71875,0.06315380413205807
8,80,12,6,31,1877544.7001953125,0.0650506675045095
8,80,12,6,41,1429419.3056640625,0.036387912242215714
8,80,12,8,1,1060509.64453125,0.00589467827782153
8,80,12,8,11,1596470.53125,0.047911092252738596
8,80,12,8,21,1873950.560546875,0.06484652769269372
8,80,12,8,31,1643797.0107421875,0.050978149047239185
8,80,12,8,41,1284980.4897460938,0.02540192247759454
8,80,12,10,1,1033729.296875,0.0033241697314587704
8,80,12,10,11,1359505.265625,0.031201578906916883
8,80,12,10,21,1529320.66796875,0.04341586502941652
8,80,12,10,31,1542396.0107421875,0.04430491327458119
8,80,12,10,41,1296999.5556640625,0.026357411607157655
8,80,14,2,1,1026998.8950195312,0.0026687347809504214
8,80,14,2,11,1296987.8452148438,0.02635648453720174
8,80,14,2,21,1566976.7954101562,0.045958059318651934
8,80,14,2,31,1824819.9516601562,0.06202009469023051
8,80,14,2,41,1994790.9877929688,0.0715243900875715
8,80,14,4,1,1027777.9970703125,0.002744804538042045
8,80,14,4,11,1305557.9677734375,0.027032941102917096
8,80,14,4,21,1561350.9384765625,0.04558177039611544
8,80,14,4,31,1741532.2607421875,0.05706830446530575
8,80,14,4,41,1927633.0278320312,0.06785957470267046
8,80,14,6,1,1037772.8955078125,0.003716107999890861
8,80,14,6,11,1415501.8505859375,0.03537397458209823
8,80,14,6,21,1664447.2392578125,0.052291576961593256
8,80,14,6,31,1694644.7607421875,0.05418608404090319
8,80,14,6,41,1739957.5498046875,0.05697264509186106
8,80,14,8,1,1018976.9951171875,0.0018824597688649192
8,80,14,8,11,1208746.9462890625,0.01914721425518473
8,80,14,8,21,1398516.8974609375,0.03412433131316939
8,80,14,8,31,1462436.1728515625,0.03875822163482123
8,80,14,8,41,1338895.6298828125,0.029626898430665793
8,80,14,10,1,1026854.2465820312,0.0026546059196685956
8,80,14,10,11,1295396.7124023438,0.02623045074261432
